date,discharge,rainfall_mm,soi_index,discharge_lag_1,rainfall_lag_1,discharge_lag_2,rainfall_lag_2,discharge_lag_3,rainfall_lag_3,discharge_lag_4,rainfall_lag_4,discharge_lag_5,rainfall_lag_5,discharge_lag_6,rainfall_lag_6,discharge_lag_7,rainfall_lag_7,rainfall_ma_7,rainfall_ma_30,month,target_discharge_t+7
1/30/1981,9.141,0.020569752,0.27,9.65,0.034405008,9.65,0.112506423,9.65,0.62884105,12.537,0.768458751,10.782,0.00029193,10.782,0,10.782,0.199501031,0.223581845,0.105055263,1,7.132
1/31/1981,9.141,0.181386794,0.27,9.141,0.020569752,9.65,0.034405008,9.65,0.112506423,9.65,0.62884105,12.537,0.768458751,10.782,0.00029193,10.782,0,0.249494244,0.110281676,1,6.679
2/1/1981,8.603,0.022156199,-0.47,9.141,0.181386794,9.141,0.020569752,9.65,0.034405008,9.65,0.112506423,9.65,0.62884105,12.537,0.768458751,10.782,0.00029193,0.252617711,0.111019996,2,6.679
2/2/1981,8.603,0.376818414,-0.47,8.603,0.022156199,9.141,0.181386794,9.141,0.020569752,9.65,0.034405008,9.65,0.112506423,9.65,0.62884105,12.537,0.768458751,0.196669091,0.12358061,2,6.679
2/3/1981,8.094,0.329631138,-0.47,8.603,0.376818414,8.603,0.022156199,9.141,0.181386794,9.141,0.020569752,9.65,0.034405008,9.65,0.112506423,9.65,0.62884105,0.153924818,0.123117309,2,6.679
2/4/1981,7.584,0.251947269,-0.47,8.094,0.329631138,8.603,0.376818414,8.603,0.022156199,9.141,0.181386794,9.141,0.020569752,9.65,0.034405008,9.65,0.112506423,0.173844939,0.131444564,2,6.226
2/5/1981,7.584,0.090794542,-0.47,7.584,0.251947269,8.094,0.329631138,8.603,0.376818414,8.603,0.022156199,9.141,0.181386794,9.141,0.020569752,9.65,0.034405008,0.181900587,0.134428145,2,6.226
2/6/1981,7.132,0.062998948,-0.47,7.584,0.090794542,7.584,0.251947269,8.094,0.329631138,8.603,0.376818414,8.603,0.022156199,9.141,0.181386794,9.141,0.020569752,0.187961901,0.136523099,2,6.226
2/7/1981,6.679,0.112169473,-0.47,7.132,0.062998948,7.584,0.090794542,7.584,0.251947269,8.094,0.329631138,8.603,0.376818414,8.603,0.022156199,9.141,0.181386794,0.178073712,0.134388226,2,5.773
2/8/1981,6.679,0.304767361,-0.47,6.679,0.112169473,7.132,0.062998948,7.584,0.090794542,7.584,0.251947269,8.094,0.329631138,8.603,0.376818414,8.603,0.022156199,0.218446735,0.144436138,2,5.773
2/9/1981,6.679,0.080594981,-0.47,6.679,0.304767361,6.679,0.112169473,7.132,0.062998948,7.584,0.090794542,7.584,0.251947269,8.094,0.329631138,8.603,0.376818414,0.176129102,0.145564681,2,5.773
2/10/1981,6.679,0.259198308,-0.47,6.679,0.080594981,6.679,0.304767361,6.679,0.112169473,7.132,0.062998948,7.584,0.090794542,7.584,0.251947269,8.094,0.329631138,0.166067269,0.152403917,2,5.773
2/11/1981,6.226,0.476995531,-0.47,6.679,0.259198308,6.679,0.080594981,6.679,0.304767361,6.679,0.112169473,7.132,0.062998948,7.584,0.090794542,7.584,0.251947269,0.19821702,0.1676336,2,5.377
2/12/1981,6.226,0.148955928,-0.47,6.226,0.476995531,6.679,0.259198308,6.679,0.080594981,6.679,0.304767361,6.679,0.112169473,7.132,0.062998948,7.584,0.090794542,0.20652579,0.169212566,2,5.377
2/13/1981,6.226,0.615984734,-0.47,6.226,0.148955928,6.226,0.476995531,6.679,0.259198308,6.679,0.080594981,6.679,0.304767361,6.679,0.112169473,7.132,0.062998948,0.285523759,0.184648868,2,5.377
2/14/1981,5.773,0.138276277,-0.47,6.226,0.615984734,6.226,0.148955928,6.226,0.476995531,6.679,0.259198308,6.679,0.080594981,6.679,0.304767361,6.679,0.112169473,0.289253303,0.184329744,2,4.952
2/15/1981,5.773,1.201147061,-0.47,5.773,0.138276277,6.226,0.615984734,6.226,0.148955928,6.226,0.476995531,6.679,0.259198308,6.679,0.080594981,6.679,0.304767361,0.417307546,0.223573206,2,4.952
2/16/1981,5.773,0.586545659,-0.47,5.773,1.201147061,5.773,0.138276277,6.226,0.615984734,6.226,0.148955928,6.226,0.476995531,6.679,0.259198308,6.679,0.080594981,0.489586214,0.241291081,2,4.952
2/17/1981,5.773,0.304364817,-0.47,5.773,0.586545659,5.773,1.201147061,5.773,0.138276277,6.226,0.615984734,6.226,0.148955928,6.226,0.476995531,6.679,0.259198308,0.496038572,0.249890895,2,4.952
2/18/1981,5.377,0.568402651,-0.47,5.773,0.304364817,5.773,0.586545659,5.773,1.201147061,5.773,0.138276277,6.226,0.615984734,6.226,0.148955928,6.226,0.476995531,0.509096732,0.267505023,2,4.952
2/19/1981,5.377,1.22316529,-0.47,5.377,0.568402651,5.773,0.304364817,5.773,0.586545659,5.773,1.201147061,5.773,0.138276277,6.226,0.615984734,6.226,0.148955928,0.662555213,0.308270702,2,4.952
2/20/1981,5.377,3.952577151,-0.47,5.377,1.22316529,5.377,0.568402651,5.773,0.304364817,5.773,0.586545659,5.773,1.201147061,5.773,0.138276277,6.226,0.615984734,1.139211272,0.438958931,2,4.556
2/21/1981,4.952,0.600014729,-0.47,5.377,3.952577151,5.377,1.22316529,5.377,0.568402651,5.773,0.304364817,5.773,0.586545659,5.773,1.201147061,5.773,0.138276277,1.205173908,0.455115573,2,4.556
2/22/1981,4.952,1.480444428,-0.47,4.952,0.600014729,5.377,3.952577151,5.377,1.22316529,5.377,0.568402651,5.773,0.304364817,5.773,0.586545659,5.773,1.201147061,1.245073532,0.497813687,2,-999
2/23/1981,4.952,0.644451301,-0.47,4.952,1.480444428,4.952,0.600014729,5.377,3.952577151,5.377,1.22316529,5.377,0.568402651,5.773,0.304364817,5.773,0.586545659,1.253345767,0.519295397,2,-999
2/24/1981,4.952,0.760229386,-0.47,4.952,0.644451301,4.952,1.480444428,4.952,0.600014729,5.377,3.952577151,5.377,1.22316529,5.377,0.568402651,5.773,0.304364817,1.318469277,0.544626645,2,-999
2/25/1981,4.952,0.229611664,-0.47,4.952,0.760229386,4.952,0.644451301,4.952,1.480444428,4.952,0.600014729,5.377,3.952577151,5.377,1.22316529,5.377,0.568402651,1.270070564,0.526665076,2,-999
2/26/1981,4.952,0.158599653,-0.47,4.952,0.229611664,4.952,0.760229386,4.952,0.644451301,4.952,1.480444428,4.952,0.600014729,5.377,3.952577151,5.377,1.22316529,1.117989759,0.510990362,2,-999
2/27/1981,4.556,0.556502736,-0.47,4.952,0.158599653,4.952,0.229611664,4.952,0.760229386,4.952,0.644451301,4.952,1.480444428,4.952,0.600014729,5.377,3.952577151,0.632836271,0.525790239,2,-999
2/28/1981,4.556,0.301271146,-0.47,4.556,0.556502736,4.952,0.158599653,4.952,0.229611664,4.952,0.760229386,4.952,0.644451301,4.952,1.480444428,4.952,0.600014729,0.590158616,0.534685777,2,-999
3/1/1981,-999,0.206330045,-2.01,4.556,0.301271146,4.556,0.556502736,4.952,0.158599653,4.952,0.229611664,4.952,0.760229386,4.952,0.644451301,4.952,1.480444428,0.408142276,0.540877787,3,-999
3/2/1981,-999,0.565629815,-2.01,-999,0.206330045,4.556,0.301271146,4.556,0.556502736,4.952,0.158599653,4.952,0.229611664,4.952,0.760229386,4.952,0.644451301,0.396882064,0.553685888,3,-999
3/3/1981,-999,1.04337757,-2.01,-999,0.565629815,-999,0.206330045,4.556,0.301271146,4.556,0.556502736,4.952,0.158599653,4.952,0.229611664,4.952,0.760229386,0.437331804,0.5877266,3,-999
3/4/1981,-999,4.281981219,-2.01,-999,1.04337757,-999,0.565629815,-999,0.206330045,4.556,0.301271146,4.556,0.556502736,4.952,0.158599653,4.952,0.229611664,1.016241741,0.717898694,3,-999
3/5/1981,-999,2.144689344,-2.01,-999,4.281981219,-999,1.04337757,-999,0.565629815,-999,0.206330045,4.556,0.301271146,4.556,0.556502736,4.952,0.158599653,1.299968839,0.778400634,3,-999
3/6/1981,-999,4.130597457,-2.01,-999,2.144689344,-999,4.281981219,-999,1.04337757,-999,0.565629815,-999,0.206330045,4.556,0.301271146,4.556,0.556502736,1.8105538,0.907688974,3,-999
3/7/1981,-999,3.625369641,-2.01,-999,4.130597457,-999,2.144689344,-999,4.281981219,-999,1.04337757,-999,0.565629815,-999,0.206330045,4.556,0.301271146,2.285425013,1.025508143,3,-999
3/8/1981,-999,0.882274707,-2.01,-999,3.625369641,-999,4.130597457,-999,2.144689344,-999,4.281981219,-999,1.04337757,-999,0.565629815,-999,0.206330045,2.381988536,1.052817335,3,-999
3/9/1981,-999,3.497528177,-2.01,-999,0.882274707,-999,3.625369641,-999,4.130597457,-999,2.144689344,-999,4.281981219,-999,1.04337757,-999,0.565629815,2.800831159,1.165662626,3,-999
3/10/1981,-999,2.866844144,-2.01,-999,3.497528177,-999,0.882274707,-999,3.625369641,-999,4.130597457,-999,2.144689344,-999,4.281981219,-999,1.04337757,3.061326384,1.251065185,3,-999
3/11/1981,-999,8.506465446,-2.01,-999,2.866844144,-999,3.497528177,-999,0.882274707,-999,3.625369641,-999,4.130597457,-999,2.144689344,-999,4.281981219,3.664824131,1.531927534,3,-999
3/12/1981,-999,5.996290786,-2.01,-999,8.506465446,-999,2.866844144,-999,3.497528177,-999,0.882274707,-999,3.625369641,-999,4.130597457,-999,2.144689344,4.215052908,1.72316395,3,-999
3/13/1981,-999,3.159462249,-2.01,-999,5.996290786,-999,8.506465446,-999,2.866844144,-999,3.497528177,-999,0.882274707,-999,3.625369641,-999,4.130597457,4.076319307,1.812579507,3,-999
3/14/1981,-999,2.160707632,-2.01,-999,3.159462249,-999,5.996290786,-999,8.506465446,-999,2.866844144,-999,3.497528177,-999,0.882274707,-999,3.625369641,3.867081877,1.879637897,3,-999
3/15/1981,-999,5.522711463,-2.01,-999,2.160707632,-999,3.159462249,-999,5.996290786,-999,8.506465446,-999,2.866844144,-999,3.497528177,-999,0.882274707,4.530001414,2.043195455,3,-999
3/16/1981,-999,2.419320158,-2.01,-999,5.522711463,-999,2.160707632,-999,3.159462249,-999,5.996290786,-999,8.506465446,-999,2.866844144,-999,3.497528177,4.375971697,2.119230251,3,-999
3/17/1981,-999,0.445552638,-2.01,-999,2.419320158,-999,5.522711463,-999,2.160707632,-999,3.159462249,-999,5.996290786,-999,8.506465446,-999,2.866844144,4.03007291,2.09404377,3,-999
3/18/1981,-999,2.010791425,-2.01,-999,0.445552638,-999,2.419320158,-999,5.522711463,-999,2.160707632,-999,3.159462249,-999,5.996290786,-999,8.506465446,3.102119479,2.141518629,3,-999
3/19/1981,-999,6.08793935,-2.01,-999,2.010791425,-999,0.445552638,-999,2.419320158,-999,5.522711463,-999,2.160707632,-999,3.159462249,-999,5.996290786,3.115212131,2.334304447,3,-999
3/20/1981,-999,5.313077242,-2.01,-999,6.08793935,-999,2.010791425,-999,0.445552638,-999,2.419320158,-999,5.522711463,-999,2.160707632,-999,3.159462249,3.422871415,2.492460266,3,-999
3/21/1981,-999,4.287488233,-2.01,-999,5.313077242,-999,6.08793935,-999,2.010791425,-999,0.445552638,-999,2.419320158,-999,5.522711463,-999,2.160707632,3.726697215,2.594604364,3,-999
3/22/1981,-999,1.157488625,-2.01,-999,4.287488233,-999,5.313077242,-999,6.08793935,-999,2.010791425,-999,0.445552638,-999,2.419320158,-999,5.522711463,3.103093953,2.501434747,3,-999
3/23/1981,-999,1.006522132,-2.01,-999,1.157488625,-999,4.287488233,-999,5.313077242,-999,6.08793935,-999,2.010791425,-999,0.445552638,-999,2.419320158,2.901265663,2.514984994,3,-999
3/24/1981,-999,1.95692692,-2.01,-999,1.006522132,-999,1.157488625,-999,4.287488233,-999,5.313077242,-999,6.08793935,-999,2.010791425,-999,0.445552638,3.117176275,2.530867743,3,-999
3/25/1981,-999,2.43656407,-2.01,-999,1.95692692,-999,1.006522132,-999,1.157488625,-999,4.287488233,-999,5.313077242,-999,6.08793935,-999,2.010791425,3.178000939,2.590604836,3,-999
3/26/1981,-999,3.922854186,-2.01,-999,2.43656407,-999,1.95692692,-999,1.006522132,-999,1.157488625,-999,4.287488233,-999,5.313077242,-999,6.08793935,2.868703058,2.696025662,3,-999
3/27/1981,-999,6.094360581,-2.01,-999,3.922854186,-999,2.43656407,-999,1.95692692,-999,1.006522132,-999,1.157488625,-999,4.287488233,-999,5.313077242,2.980314964,2.891517293,3,-999
3/28/1981,-999,3.027492033,-2.01,-999,6.094360581,-999,3.922854186,-999,2.43656407,-999,1.95692692,-999,1.006522132,-999,1.157488625,-999,4.287488233,2.800315507,2.987147039,3,-999
3/29/1981,-999,3.988413176,-2.01,-999,3.027492033,-999,6.094360581,-999,3.922854186,-999,2.43656407,-999,1.95692692,-999,1.006522132,-999,1.157488625,3.2047333,3.101544054,3,-999
3/30/1981,-999,0.728326361,-2.01,-999,3.988413176,-999,3.027492033,-999,6.094360581,-999,3.922854186,-999,2.43656407,-999,1.95692692,-999,1.006522132,3.164991047,3.115779228,3,-999
3/31/1981,-999,0.58136063,-2.01,-999,0.728326361,-999,3.988413176,-999,3.027492033,-999,6.094360581,-999,3.922854186,-999,2.43656407,-999,1.95692692,2.968481577,3.128280247,3,-999
4/1/1981,-999,1.895687626,-0.6,-999,0.58136063,-999,0.728326361,-999,3.988413176,-999,3.027492033,-999,6.094360581,-999,3.922854186,-999,2.43656407,2.891213513,3.172615507,4,-999
4/2/1981,-999,2.198137961,-0.6,-999,1.895687626,-999,0.58136063,-999,0.728326361,-999,3.988413176,-999,3.027492033,-999,6.094360581,-999,3.922854186,2.644825481,3.21110752,4,-999
4/3/1981,-999,0.804307006,-0.6,-999,2.198137961,-999,1.895687626,-999,0.58136063,-999,0.728326361,-999,3.988413176,-999,3.027492033,-999,6.094360581,1.889103542,3.095185047,4,-999
4/4/1981,-999,0.646246352,-0.6,-999,0.804307006,-999,2.198137961,-999,1.895687626,-999,0.58136063,-999,0.728326361,-999,3.988413176,-999,3.027492033,1.548925588,3.045236947,4,-999
4/5/1981,-999,0.846174402,-0.6,-999,0.646246352,-999,0.804307006,-999,2.198137961,-999,1.895687626,-999,0.58136063,-999,0.728326361,-999,3.988413176,1.100034334,2.935756178,4,-999
4/6/1981,-999,1.396597762,-0.6,-999,0.846174402,-999,0.646246352,-999,0.804307006,-999,2.198137961,-999,1.895687626,-999,0.58136063,-999,0.728326361,1.195501677,2.861463782,4,-999
4/7/1981,-999,1.734078503,-0.6,-999,1.396597762,-999,0.846174402,-999,0.646246352,-999,0.804307006,-999,2.198137961,-999,1.895687626,-999,0.58136063,1.360175659,2.889857242,4,-999
4/8/1981,-999,1.692691469,-0.6,-999,1.734078503,-999,1.396597762,-999,0.846174402,-999,0.646246352,-999,0.804307006,-999,2.198137961,-999,1.895687626,1.331176208,2.829696019,4,-999
4/9/1981,-999,1.64474281,-0.6,-999,1.692691469,-999,1.734078503,-999,1.396597762,-999,0.846174402,-999,0.646246352,-999,0.804307006,-999,2.198137961,1.252119758,2.788959308,4,-999
4/10/1981,-999,0.523082595,-0.6,-999,1.64474281,-999,1.692691469,-999,1.734078503,-999,1.396597762,-999,0.846174402,-999,0.646246352,-999,0.804307006,1.211944842,2.522846546,4,-999
4/11/1981,-999,1.198747477,-0.6,-999,0.523082595,-999,1.64474281,-999,1.692691469,-999,1.734078503,-999,1.396597762,-999,0.846174402,-999,0.646246352,1.290873574,2.362928436,4,-999
4/12/1981,-999,0.506188114,-0.6,-999,1.198747477,-999,0.523082595,-999,1.64474281,-999,1.692691469,-999,1.734078503,-999,1.396597762,-999,0.846174402,1.242304104,2.274485964,4,-999
4/13/1981,-999,0.12085103,-0.6,-999,0.506188114,-999,1.198747477,-999,0.523082595,-999,1.64474281,-999,1.692691469,-999,1.734078503,-999,1.396597762,1.060054571,2.206490744,4,-999
4/14/1981,-999,0.161366028,-0.6,-999,0.12085103,-999,0.506188114,-999,1.198747477,-999,0.523082595,-999,1.64474281,-999,1.692691469,-999,1.734078503,0.83538136,2.02777923,4,-999
4/15/1981,-999,0.465857671,-0.6,-999,0.161366028,-999,0.12085103,-999,0.506188114,-999,1.198747477,-999,0.523082595,-999,1.64474281,-999,1.692691469,0.660119389,1.962663814,4,-999
4/16/1981,-999,0.480841208,-0.6,-999,0.465857671,-999,0.161366028,-999,0.12085103,-999,0.506188114,-999,1.198747477,-999,0.523082595,-999,1.64474281,0.493847732,1.963840099,4,-999
4/17/1981,-999,0.213130019,-0.6,-999,0.480841208,-999,0.465857671,-999,0.161366028,-999,0.12085103,-999,0.506188114,-999,1.198747477,-999,0.523082595,0.449568792,1.903918052,4,-999
4/18/1981,-999,5.349669185,-0.6,-999,0.213130019,-999,0.480841208,-999,0.465857671,-999,0.161366028,-999,0.12085103,-999,0.506188114,-999,1.198747477,1.042557608,1.879309047,4,-999
4/19/1981,-999,6.340543373,-0.6,-999,5.349669185,-999,0.213130019,-999,0.480841208,-999,0.465857671,-999,0.161366028,-999,0.12085103,-999,0.506188114,1.876036931,1.913557918,4,-999
4/20/1981,-999,4.214974143,-0.6,-999,6.340543373,-999,5.349669185,-999,0.213130019,-999,0.480841208,-999,0.465857671,-999,0.161366028,-999,0.12085103,2.460911661,1.911140782,4,-999
4/21/1981,-999,6.555748141,-0.6,-999,4.214974143,-999,6.340543373,-999,5.349669185,-999,0.213130019,-999,0.480841208,-999,0.465857671,-999,0.161366028,3.37439482,2.091082766,4,-999
4/22/1981,-999,9.418067574,-0.6,-999,6.555748141,-999,4.214974143,-999,6.340543373,-999,5.349669185,-999,0.213130019,-999,0.480841208,-999,0.465857671,4.653281949,2.371467614,4,-999
4/23/1981,-999,6.280003416,-0.6,-999,9.418067574,-999,6.555748141,-999,4.214974143,-999,6.340543373,-999,5.349669185,-999,0.213130019,-999,0.480841208,5.481733693,2.515570163,4,-999
4/24/1981,-999,5.144666019,-0.6,-999,6.280003416,-999,9.418067574,-999,6.555748141,-999,4.214974143,-999,6.340543373,-999,5.349669185,-999,0.213130019,6.186238836,2.605840228,4,-999
4/25/1981,-999,0.94166442,-0.6,-999,5.144666019,-999,6.280003416,-999,9.418067574,-999,6.555748141,-999,4.214974143,-999,6.340543373,-999,5.349669185,5.556523869,2.506467236,4,-999
4/26/1981,-999,1.856685288,-0.6,-999,0.94166442,-999,5.144666019,-999,6.280003416,-999,9.418067574,-999,6.555748141,-999,4.214974143,-999,6.340543373,4.915972714,2.365211393,4,-999
4/27/1981,-999,6.039295072,-0.6,-999,1.856685288,-999,0.94166442,-999,5.144666019,-999,6.280003416,-999,9.418067574,-999,6.555748141,-999,4.214974143,5.17658999,2.465604828,4,-999
4/28/1981,-999,1.8499238,-0.6,-999,6.039295072,-999,1.856685288,-999,0.94166442,-999,5.144666019,-999,6.280003416,-999,9.418067574,-999,6.555748141,4.50432937,2.394321849,4,-999
4/29/1981,-999,6.333441111,-0.6,-999,1.8499238,-999,6.039295072,-999,1.856685288,-999,0.94166442,-999,5.144666019,-999,6.280003416,-999,9.418067574,4.063668447,2.581159007,4,-999
4/30/1981,-999,3.981089404,-0.6,-999,6.333441111,-999,1.8499238,-999,6.039295072,-999,1.856685288,-999,0.94166442,-999,5.144666019,-999,6.280003416,3.735252159,2.694483299,4,-999
5/1/1981,-999,8.4472333,0.82,-999,3.981089404,-999,6.333441111,-999,1.8499238,-999,6.039295072,-999,1.856685288,-999,0.94166442,-999,5.144666019,4.207047485,2.912868155,5,-999
5/2/1981,-999,22.33282447,0.82,-999,8.4472333,-999,3.981089404,-999,6.333441111,-999,1.8499238,-999,6.039295072,-999,1.856685288,-999,0.94166442,7.262927492,3.584024372,5,-999
5/3/1981,-999,10.89173745,0.82,-999,22.33282447,-999,8.4472333,-999,3.981089404,-999,6.333441111,-999,1.8499238,-999,6.039295072,-999,1.856685288,8.553649229,3.920272053,5,-999
5/4/1981,-999,10.21700635,0.82,-999,10.89173745,-999,22.33282447,-999,8.4472333,-999,3.981089404,-999,6.333441111,-999,1.8499238,-999,6.039295072,9.150465126,4.239297387,5,-999
5/5/1981,-999,13.39621639,0.82,-999,10.21700635,-999,10.89173745,-999,22.33282447,-999,8.4472333,-999,3.981089404,-999,6.333441111,-999,1.8499238,10.7999355,4.65763212,5,-999
5/6/1981,-999,2.020990361,0.82,-999,13.39621639,-999,10.21700635,-999,10.89173745,-999,22.33282447,-999,8.4472333,-999,3.981089404,-999,6.333441111,10.1838711,4.678445206,5,-999
5/7/1981,-999,4.479390743,0.82,-999,2.020990361,-999,13.39621639,-999,10.21700635,-999,10.89173745,-999,22.33282447,-999,8.4472333,-999,3.981089404,10.25505701,4.769955614,5,-999
5/8/1981,-999,5.386908033,0.82,-999,4.479390743,-999,2.020990361,-999,13.39621639,-999,10.21700635,-999,10.89173745,-999,22.33282447,-999,8.4472333,9.817867685,4.893096166,5,-999
5/9/1981,-999,6.177019752,0.82,-999,5.386908033,-999,4.479390743,-999,2.020990361,-999,13.39621639,-999,10.21700635,-999,10.89173745,-999,22.33282447,7.509895583,5.044172064,5,-999
5/10/1981,-999,9.718991525,0.82,-999,6.177019752,-999,5.386908033,-999,4.479390743,-999,2.020990361,-999,13.39621639,-999,10.21700635,-999,10.89173745,7.34236045,5.350702362,5,-999
5/11/1981,-999,6.192070713,0.82,-999,9.718991525,-999,6.177019752,-999,5.386908033,-999,4.479390743,-999,2.020990361,-999,13.39621639,-999,10.21700635,6.767369645,5.51714647,5,-999
5/12/1981,-999,1.551481583,0.82,-999,6.192070713,-999,9.718991525,-999,6.177019752,-999,5.386908033,-999,4.479390743,-999,2.020990361,-999,13.39621639,5.075264673,5.551989586,5,-999
5/13/1981,-999,0.884289507,0.82,-999,1.551481583,-999,6.192070713,-999,9.718991525,-999,6.177019752,-999,5.386908033,-999,4.479390743,-999,2.020990361,4.912878836,5.577437535,5,-999
5/14/1981,-999,0.415939529,0.82,-999,0.884289507,-999,1.551481583,-999,6.192070713,-999,9.718991525,-999,6.177019752,-999,5.386908033,-999,4.479390743,4.332385806,5.585923318,5,-999
5/15/1981,-999,1.334067116,0.82,-999,0.415939529,-999,0.884289507,-999,1.551481583,-999,6.192070713,-999,9.718991525,-999,6.177019752,-999,5.386908033,3.753408532,5.614863633,5,-999
5/16/1981,-999,4.413961517,0.82,-999,1.334067116,-999,0.415939529,-999,0.884289507,-999,1.551481583,-999,6.192070713,-999,9.718991525,-999,6.177019752,3.50154307,5.745967643,5,-999
5/17/1981,-999,4.271866532,0.82,-999,4.413961517,-999,1.334067116,-999,0.415939529,-999,0.884289507,-999,1.551481583,-999,6.192070713,-999,9.718991525,2.723382357,5.88125886,5,-999
5/18/1981,-999,4.031478441,0.82,-999,4.271866532,-999,4.413961517,-999,1.334067116,-999,0.415939529,-999,0.884289507,-999,1.551481583,-999,6.192070713,2.414726318,5.837319169,5,-999
5/19/1981,-999,3.584941628,0.82,-999,4.031478441,-999,4.271866532,-999,4.413961517,-999,1.334067116,-999,0.415939529,-999,0.884289507,-999,1.551481583,2.70522061,5.745465777,5,-999
5/20/1981,-999,1.930821829,0.82,-999,3.584941628,-999,4.031478441,-999,4.271866532,-999,4.413961517,-999,1.334067116,-999,0.415939529,-999,0.884289507,2.854725227,5.669327367,5,-999
5/21/1981,-999,3.909215233,0.82,-999,1.930821829,-999,3.584941628,-999,4.031478441,-999,4.271866532,-999,4.413961517,-999,1.334067116,-999,0.415939529,3.353764614,5.581109603,5,-999
5/22/1981,-999,5.995832343,0.82,-999,3.909215233,-999,1.930821829,-999,3.584941628,-999,4.031478441,-999,4.271866532,-999,4.413961517,-999,1.334067116,4.019731075,5.467035096,5,-999
5/23/1981,-999,3.085247064,0.82,-999,5.995832343,-999,3.909215233,-999,1.930821829,-999,3.584941628,-999,4.031478441,-999,4.271866532,-999,4.413961517,3.829914724,5.360543217,5,-999
5/24/1981,-999,2.461997807,0.82,-999,3.085247064,-999,5.995832343,-999,3.909215233,-999,1.930821829,-999,3.584941628,-999,4.031478441,-999,4.271866532,3.571362049,5.271120944,5,-999
5/25/1981,-999,4.828669002,0.82,-999,2.461997807,-999,3.085247064,-999,5.995832343,-999,3.909215233,-999,1.930821829,-999,3.584941628,-999,4.031478441,3.685246415,5.400687763,5,-999
5/26/1981,-999,5.701441,0.82,-999,4.828669002,-999,2.461997807,-999,3.085247064,-999,5.995832343,-999,3.909215233,-999,1.930821829,-999,3.584941628,3.987603468,5.528846287,5,-999
5/27/1981,-999,3.548998637,0.82,-999,5.701441,-999,4.828669002,-999,2.461997807,-999,3.085247064,-999,5.995832343,-999,3.909215233,-999,1.930821829,4.218771584,5.445836405,5,-999
5/28/1981,-999,6.715742199,0.82,-999,3.548998637,-999,5.701441,-999,4.828669002,-999,2.461997807,-999,3.085247064,-999,5.995832343,-999,3.909215233,4.619704007,5.608030352,5,-999
5/29/1981,-999,1.172154915,0.82,-999,6.715742199,-999,3.548998637,-999,5.701441,-999,4.828669002,-999,2.461997807,-999,3.085247064,-999,5.995832343,3.930607232,5.435987479,5,-999
5/30/1981,-999,7.331267913,0.82,-999,1.172154915,-999,6.715742199,-999,3.548998637,-999,5.701441,-999,4.828669002,-999,2.461997807,-999,3.085247064,4.537181639,5.547660096,5,-999
5/31/1981,-999,6.94038916,0.82,-999,7.331267913,-999,1.172154915,-999,6.715742199,-999,3.548998637,-999,5.701441,-999,4.828669002,-999,2.461997807,5.176951832,5.497431958,5,-999
6/1/1981,-999,1.149996156,1.28,-999,6.94038916,-999,7.331267913,-999,1.172154915,-999,6.715742199,-999,3.548998637,-999,5.701441,-999,4.828669002,4.65142714,4.791337681,6,-999
6/2/1981,-999,0.675614332,1.28,-999,1.149996156,-999,6.94038916,-999,7.331267913,-999,1.172154915,-999,6.715742199,-999,3.548998637,-999,5.701441,3.933451902,4.450800244,6,-999
6/3/1981,-999,3.114674602,1.28,-999,0.675614332,-999,1.149996156,-999,6.94038916,-999,7.331267913,-999,1.172154915,-999,6.715742199,-999,3.548998637,3.871405611,4.214055852,6,-999
6/4/1981,-999,1.073972963,1.28,-999,3.114674602,-999,0.675614332,-999,1.149996156,-999,6.94038916,-999,7.331267913,-999,1.172154915,-999,6.715742199,3.065438577,3.803314404,6,-999
6/5/1981,-999,1.321465067,1.28,-999,1.073972963,-999,3.114674602,-999,0.675614332,-999,1.149996156,-999,6.94038916,-999,7.331267913,-999,1.172154915,3.086768599,3.779996895,6,-999
6/6/1981,-999,0.86009065,1.28,-999,1.321465067,-999,1.073972963,-999,3.114674602,-999,0.675614332,-999,1.149996156,-999,6.94038916,-999,7.331267913,2.162314704,3.659353558,6,-999
6/7/1981,-999,5.020021022,1.28,-999,0.86009065,-999,1.321465067,-999,1.073972963,-999,3.114674602,-999,0.675614332,-999,1.149996156,-999,6.94038916,1.887976399,3.647123991,6,-999
6/8/1981,-999,3.900091337,1.28,-999,5.020021022,-999,0.86009065,-999,1.321465067,-999,1.073972963,-999,3.114674602,-999,0.675614332,-999,1.149996156,2.280847139,3.571226377,6,-999
6/9/1981,-999,1.224810346,1.28,-999,3.900091337,-999,5.020021022,-999,0.86009065,-999,1.321465067,-999,1.073972963,-999,3.114674602,-999,0.675614332,2.359303712,3.288087005,6,-999
6/10/1981,-999,10.03823139,1.28,-999,1.224810346,-999,3.900091337,-999,5.020021022,-999,0.86009065,-999,1.321465067,-999,1.073972963,-999,3.114674602,3.348383253,3.41629236,6,-999
6/11/1981,-999,7.53419009,1.28,-999,10.03823139,-999,1.224810346,-999,3.900091337,-999,5.020021022,-999,0.86009065,-999,1.321465067,-999,1.073972963,4.271271414,3.615715977,6,-999
6/12/1981,-999,3.238532155,1.28,-999,7.53419009,-999,10.03823139,-999,1.224810346,-999,3.900091337,-999,5.020021022,-999,0.86009065,-999,1.321465067,4.545138141,3.694190732,6,-999
